시도명,시군구명,시티투어코스명,시티투어문의처,시티투어운영시간,시티투어운행방식,시티투어탑승장소명,시티투어코스정보,경유지주변관광정보,시티투어코스부가정보,운행정보,운행시작시각,운행종료시각,배차시간,이용요금,이용요금부가정보,홈페이지주소,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
경기도,경기 서북부권,EG투어버스 I코스,02-2038-0840,매주 월/수/금요일,고정형,홍대입구역/명동역/동대문역사문화공원역,홍대입구역-명동역-동대문역사문화공원역-산머루농원(와인체험)-마장호수 출렁다리-벽초지수목원-동대문역사문화공원역-명동역-홍대입구역,코스정보참고,,1인 이상,07:20,19:10,0,"60,000",점심 불포함,www.ktourstory.com,경기관광공사,031-259-4700,2020-05-18,B551328,경기관광공사
경기도,경기 동부권,EG투어버스 J코스,02-2038-0840,매주 수/금/일요일,고정형,홍대입구역/명동역/동대문역사문화공원역,홍대입구역-명동역-동대문역사문화공원역-양평 외갓집 체험-양평 양떼목장-양평 물맑은시장-동대문역사문화공원역-명동역-홍대입구역,코스정보참고,,1인 이상,07:20,19:20,0,"65,000",점심 포함,www.ktourstory.com,경기관광공사,031-259-4700,2020-05-18,B551328,경기관광공사
충청북도,청주시,"보고싶고,즐기고 싶은 청주투어_정기투어",043-231-5563,매주 토요일(1일1회),고정형,청주가경시외버스터미널+KTX오송역,"KTX오송역(가경터미널)-한국교원대교육박물관 - 문의문화재단지-청남대- 육거리시장(또는 문화예술공연, 체험, 산업관광으로 대체 가능)- KTX오송역(가경터미널)",,,정기투어(매주 토_일)+수시투어(매주 화_금요일),10:00,19:00,540,"5,000원","청남대 입장료 3,000원 포함+식비_체험료_기타보험 등 본인부담",http://www.cheongju.go.kr/tour/selectClturCntntsList.do?key=796&clturCode=11,청주시 관광과,043-201-2093,2020-07-17,5710000,충청북도 청주시
충청북도,청주시,청주인기 관광지만 골랐다알짜배기 투어_수시투어,043-231-5563,매주 화수목금토일 중 선택,순환형,출발희망지,테마형_체험형_테마형 등 보조사업자 또는 관광수요자 요구반영 자율코스 가능,,,정기투어(매주 토_일)+수시투어(매주 화_금요일),10:00,19:00,540,"2,000원",식비_체험료_기타보험 등 본인부담,http://www.cheongju.go.kr/tour/selectClturCntntsList.do?key=796&clturCode=11,청주시 관광과,043-201-2093,2020-07-17,5710000,충청북도 청주시
충청북도,청주시,충북의 생생한 역사가 있는 청주_정기투어,043-231-5563,매주 일요일(1일1회),고정형,청주가경시외버스터미널+KTX오송역,"KTX오송역(가경터미널) - 문암생태공원 - 고인쇄박물관-청주중앙공원(또는 문화예술공연, 체험, 산업관광으로 대체 가능) - 청남대-KTX오송역(가경터미널)",,,정기투어(매주 토_일)+수시투어(매주 화_금요일),10:00,19:00,540,"5,000원","청남대 입장료 3,000원 포함+식비_체험료_기타보험 등 본인부담",http://www.cheongju.go.kr/tour/selectClturCntntsList.do?key=796&clturCode=11,청주시 관광과,043-201-2093,2020-07-17,5710000,충청북도 청주시
경상북도,영주시,선비 코스,054-634-5445,09:50 ~ 18:00,고정형,"영주역, 영주종합터미널","영주역-영주종합터미널-콩세계과학관-부석사-소수서원,선비촌-종복원센터-특산물시장-삼판서고택및후생시장-영주종합터미널-영주역",,,매주 토요일,09:50,18:00,0,"성인4,000+경로및청소년2,000","성인단체(10명이상)3,000원+현장구매6,000",http://yjtour.kr,영주시 관광진흥과,054-639-6611,2020-07-20,5090000,경상북도 영주시
전라북도,진안군,마이산 시티투어(수도권),063-430-2502,당일,고정형,"서울시청 앞, 서울 교대역 앞",서울­진안 마이산­전주한옥마을,,,연중,07:00,20:00,24,성인 : 22900원,,toursketch.co.kr,(주)여행스케치,02-701-2506,2020-06-02,4730000,전라북도 진안군
전라북도,진안군,마이산 시티투어(전주권),063-430-2502,당일,고정형,전주 고속버스터미널 건너편,전주-진안마이산-전주한옥마을,,,연중,08:20,19:00,24,성인 : 9000원+아동 : 8000원,,nbtour.co.kr,(주)남북관광,063-285-8800,2020-06-02,4730000,전라북도 진안군
전라북도,진안군,마이산 시티투어(전주권),063-430-2502,당일,고정형,전주 시외버스터미널 건너편,전주-진안마이산-전주한옥마을,,,연중,08:30,19:00,24,성인 : 9000원+아동 : 8000원,,nbtour.co.kr,(주)남북관광,063-285-8800,2020-06-02,4730000,전라북도 진안군
전라북도,진안군,마이산 시티투어(전주권),063-430-2502,당일,고정형,전주시 팔달로 신한은행 앞,전주-진안마이산-전주한옥마을,,,연중,08:40,19:00,24,성인 : 9000원+아동 : 8000원,,nbtour.co.kr,(주)남북관광,063-285-8800,2020-06-02,4730000,전라북도 진안군
전라북도,진안군,마이산 시티투어(전주권),063-430-2502,당일,고정형,전주 르윈호텔 앞,전주-진안마이산-전주한옥마을,,,연중,08:50,19:00,24,성인 : 9000원+아동 : 8000원,,nbtour.co.kr,(주)남북관광,063-285-8800,2020-06-02,4730000,전라북도 진안군
전라북도,진안군,마이산 시티투어(전주권),063-430-2502,당일,고정형,전주 전주역 파출소 앞,전주-진안마이산-전주한옥마을,,,연중,09:10,19:00,24,성인 : 9000원+아동 : 8000원,,nbtour.co.kr,(주)남북관광,063-285-8800,2020-06-02,4730000,전라북도 진안군
대전광역시,동구,다크투어,042-252-7725,매주 월~일요일 운영,고정형,대전역시티투어승강장,대전역 → 구 대전형무소 → 목동성당 / 거룩한 말씀의수녀회 / 애국지사총 터 → 국립대전현충원 → 대전역(호국철도광장),,,연중 매주 월-일요일,14:00,17:30,0,"4,000원","만36개월-초등학생, 장애인, 국가유공자, 만65세이상, 20인이상 단체 3,000원",www.daejeoncitytour.co.kr,대전광역시,042-270-3971,2020-12-17,6300000,대전광역시
대전광역시,동구,생태교육,042-252-7725,매주 월~일요일 운영,고정형,대전역시티투어승강장,"대전역 → 한밭교육박물관 → 천연기념물센터, 한밭수목원(열대식물원) → 테미오래 → 대전역",,,연중 매주 월-일요일,09:30,13:00,0,"4,000원","만36개월-초등학생, 장애인, 국가유공자, 만65세이상, 20인이상 단체 3,000원",www.daejeoncitytour.co.kr,대전광역시,042-270-3971,2020-12-17,6300000,대전광역시
대전광역시,동구,생태교육,042-252-7725,매주 월~일요일 운영,고정형,대전역시티투어승강장,대전역 → 대전복합터미널(경유) → 대청호(대청댐물문화관) → 대청호자연생태관(대청호자연수변생태공원) → 대전역,,,연중 매주 월-일요일,14:00,17:30,0,"4,000원","만36개월-초등학생, 장애인, 국가유공자, 만65세이상, 20인이상 단체 3,000원",www.daejeoncitytour.co.kr,대전광역시,042-270-3971,2020-12-17,6300000,대전광역시
경기도,경기 서부권,EG투어버스 A코스,031-410-7963,매주 화/목/토요일,고정형,명동역/홍대입구역,"명동역-홍대입구역-안산 승마체험(봄,가을)or그랑고또와이너리(여름)-안산 다문화거리(점심)-시흥 갯골생태공원-광명동굴-홍대입구역-명동역",코스정보참고,봄&가을/여름 운행이 다름,1인 이상,09:00,19:20,0,"60,000",점심 불포함,www.jski.co.kr,경기관광공사,031-259-4700,2020-05-18,B551328,경기관광공사
경기도,경기 서부권,EG투어버스 B코스,02-861-9195,매주 화/목/토/일요일,고정형,명동역/홍대입구역,명동역-홍대입구역-부천 아트벙커B39-시흥 프리미엄 아울렛(점심)-시흥 갯골생태공원-화성 제부도 해안산책 및 갯벌체험(봄&여름)or사격체험(가을&겨울)-홍대입구역-명동역,코스정보참고,봄&여름/가을&겨울 운행이 다름,1인 이상,09:00,19:40,0,"60,000",점심 포함,www.hanyouwang.com,경기관광공사,031-259-4700,2020-05-18,B551328,경기관광공사
경기도,경기 남부권,EG투어버스 C코스,02-861-9195,매주 수/금/토/일요일,고정형,명동역/홍대입구역,명동역-의왕레일바이크-평택 국제시장&철길벽화거리(점심)-수원화성&화성행궁-수원 행리단길-명동역,코스정보참고,,1인 이상,09:00,19:00,0,"65,000",점심 불포함,www.hanyouwang.com,경기관광공사,031-259-4700,2020-05-18,B551328,경기관광공사
경기도,경기 동부권,EG투어버스 D코스,02-861-9195,매일,고정형,명동역/홍대입구역,명동역-양평 두물머리-쁘띠프랑스(점심)-가평레일바이크(봄&가을)or수상레포츠체험(여름)or빙어낚시체험(겨울),코스정보참고,봄&가을/여름/겨울 운행이 다름,1인 이상,08:30,20:00,0,"65,000",점심 불포함,www.hanyouwang.com,경기관광공사,031-259-4700,2020-05-18,B551328,경기관광공사
세종특별자치시,없음,농촌체험투어,세종시관광협회 044-867-6919,6~11월,고정형,세종호수공원(조치원역),세종호수공원-조치원역-농촌체험마을-세종호수공원-대통령기록관-Sight Seeing-세종전통시장,,,모객형(요일구분 없음),10:00,16:00,0,성인2000원+청소년1000원+미취학아동0원,,http://sejongcitytour.or.kr,세종특별자치시,044-300-5812,2020-03-01,5690000,세종특별자치시
세종특별자치시,없음,행복도시투어,세종시관광협회 044-867-6919,6~11월,고정형,조치원역(세종호수공원),조치원역-세종호수공원-옥상정원-대통령기록관-LH홍보관-어반아트리움,,,모객형(요일구분 없음),10:00,16:00,0,성인2000원+청소년1000원+미취학아동0원,,http://sejongcitytour.or.kr,세종특별자치시,044-300-5812,2020-03-01,5690000,세종특별자치시
세종특별자치시,없음,역사문화투어,세종시관광협회 044-867-6920,6~11월,고정형,조치원역(세종호수공원),조치원역-세종호수공원-김종서장군 역사테마공원 ≫ 비암사 ≫  연기대첩비 ≫ 홍판서댁,,,모객형(요일구분 없음),10:00,16:00,0,성인2000원+청소년1000원+미취학아동0원,,http://sejongcitytour.or.kr,세종특별자치시,044-300-5812,2020-03-01,5690000,세종특별자치시
세종특별자치시,없음,교과서투어,세종시관광협회 044-867-6920,6~11월,고정형,조치원역(세종호수공원),조치원역-세종호수공원-교과서박물관-대통령기록관-옥상정원-LH홍보관,,,모객형(요일구분 없음),10:00,16:00,0,성인2000원+청소년1000원+미취학아동0원,,http://sejongcitytour.or.kr,세종특별자치시,044-300-5812,2020-03-01,5690000,세종특별자치시
세종특별자치시,없음,청춘데이트투어,세종시관광협회 044-867-6919,6~11월,고정형,조치원역(세종호수공원),조치원역-세종호수공원-Sight Seeing-옥상정원-습지공원(원수산)-어반아트리움,,,모객형(요일구분 없음),10:00,16:00,0,성인2000원+청소년1000원+미취학아동0원,,http://sejongcitytour.or.kr,세종특별자치시,044-300-5812,2020-03-01,5690000,세종특별자치시
세종특별자치시,없음,힐링투어,세종시관광협회 044-867-6919,6~11월,고정형,세종호수공원(조치원역),세종호수공원-조치원역-베어트리파크-비암사-봉산동향나무-세종전통시장,,,모객형(요일구분 없음),10:00,16:00,0,성인2000원+청소년1000원+미취학아동0원,,http://sejongcitytour.or.kr,세종특별자치시,044-300-5812,2020-03-01,5690000,세종특별자치시
세종특별자치시,없음,공주연계투어,세종시관광협회 044-867-6919,6~11월,고정형,조치원역(세종호수공원),조치원역-세종호수공원-공산성-송산리고분군-국립공주박물관-세종호수공원,,,모객형(요일구분 없음),10:00,16:00,0,성인2000원+청소년1000원+미취학아동0원,,http://sejongcitytour.or.kr,세종특별자치시,044-300-5812,2020-03-01,5690000,세종특별자치시
세종특별자치시,없음,코레일연계투어,세종시관광협회 044-867-6919,9~11월,고정형,세종호수공원(조치원역),"세종호수공원-조치원역-정욱이네 농원(발효식초, 전통장 체험 / 변경가능)-Sight seeing-대통령기록관-세종전통시장",,,모객형(요일구분 없음),10:00,16:00,0,성인2000원+청소년1000원+미취학아동0원,,http://sejongcitytour.or.kr,세종특별자치시,044-300-5812,2020-03-01,5690000,세종특별자치시
경상남도,창원시,창원시티투어,창원시시설관리공단 055-712-0777,09:30~17:30 연중매주화~일요일운영,순환형,창원중앙역,창원중앙역-용지호수공원-창원의집-시티세븐-마산상상길-마산어시장-제황산공원-진해루-창원중앙역,창원중앙역+용지호수공원+창원의집+시티세븐+창원컨벤션센터+창동예술촌+마산상상길+마산어시장+마창대교+제황산공원+진해루,,2017.09.22. 경남최초 2층 시티투어버스 운행,09:30,17:30,60,"대학생이상 성인5000원+청소년,군인,국가유공자,장애인,경로우대,기초생활수급자3000원+48개월미만무료",20인이상단체탑승시1000원할인,http://www.changwoncitytour.com,창원시청 관광과,055-225-3704,2020-07-14,5670000,경상남도 창원시
전라북도,정읍시,정읍 사계절 테마형 시티투어,063-539-5232,10:30~17:00,고정형,정읍종합관광안내센터(정읍역 앞),정기A코스:관광안내센터→동학농민혁명기념관→이평만석보공원→말목장터→샘고시장→쌍화차거리→관광안내센터+정기B코스:관광안내센터→내장산(용굴)→점심→김명관고택→무성서원→피항정→쌍화차거리→관광안내센터+특별투어코스(동학농민혁명유적지코스):관광안내센터→고부신중리주산마을→전봉준장군고택→점심→이평만석보→말목장터→동학농민기념관(황토현전적지)→관광안내센터+특별투어코스(태산선비문화유적지권코스):관광안내센터→태산선비문화사료관→김명관고택→태인(점심)→피항정→쌍화차거리→관광안내센터+계절코스(구절초투어):관광안내센터→내장산(용굴)→점심→구절초테마공원→김명관고택→무성서원→쌍화차거리→관광안내센터,"대표음식전문점(쌍화차삼합,귀리떡갈비,사과맥적)-서래원:063-536-3377-옥돌생고기:063-536-1020-쌈촌:063-534-7800+정읍맛집-금거북:063-536-3456-갈비박스:063-534-4121-백학정:063-534-4290-명성쌈밥:063-533-3404-일력:063-535-4659-국화회관:063-536-5432-씨아전복:063-535-1196","내장산레저휴양권:내장산오색단풍길,금선계곡,내장산워터파크+정읍사문화권:정읍사망부상,정해마을부부나무,백제가요정읍사오솔길,농경문화체험교육관+태산선비문화권:태산선비문화사료관,정순왕후태생비",예약 및 문의처 : 두승산관광 063-533-9522,10:30,17:00,0,"성인4,000원+초중고ㆍ경로ㆍ장애인ㆍ군인2,000원","단체-성인2,000원+초중고ㆍ경로ㆍ장애인ㆍ군인1,000원",http://www.jeongeup.go.kr/,정읍시청 관광과,063-539-5232,2019-07-14,4690000,전라북도 정읍시
